HOME_TEAM_HOME_WINS,HOME_TEAM_ROAD_WINS,AWAY_TEAM_HOME_WINS,AWAY_TEAM_ROAD_WINS,HOME_TEAM_HTH_RECORD,AWAY_TEAM_HTH_RECORD,HOME_TEAM_FORM_0,AWAY_TEAM_FORM_0,HOME_TEAM_FORM_1,AWAY_TEAM_FORM_1,HOME_TEAM_FORM_2,AWAY_TEAM_FORM_2,HOME_TEAM_WIN_RECORD,AWAY_TEAM_WIN_RECORD,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.909,0.545,0.545,0.273,2,0,0,1,1,0,1,0,14,7,98,89,96,103,1
0.444,0.5,0.222,0.167,2,0,1,0,0,0,0,0,7,2,99,103,96,105,0
0.636,0.5,0.917,0.545,0,4,1,1,1,0,0,1,11,15,97,99,98,88,0
0.692,0.429,0.692,0.444,1,1,0,0,1,1,0,1,10,11,96,92,108,103,1
0.455,0.333,0.7,0.636,1,1,0,1,0,1,1,1,7,12,100,101,101,95,1
0.462,0.3,0.583,0.5,1,1,1,1,0,0,0,1,7,10,105,108,102,97,0
0.625,0.6,0.364,0.333,1,1,1,0,0,0,1,0,12,6,99,95,96,102,0
0.5,0.5,0.667,0.4,2,0,0,1,1,1,1,1,8,10,96,94,101,99,0
0.615,0.5,0.222,0.231,1,1,0,1,1,0,0,0,12,3,101,100,97,105,1
0.667,0.5,0.429,0.444,2,2,1,1,0,0,1,1,11,8,100,100,102,107,0
0.7,0.385,0.545,0.25,3,1,1,0,1,1,0,0,10,7,98,97,95,102,1
0.4,0.154,0.833,0.5,2,0,0,0,0,1,0,1,4,13,101,109,102,96,1
0.417,0.545,0.556,0.154,3,1,1,1,0,1,0,0,9,5,97,98,95,101,1
0.4,0.5,0.5,0.364,1,1,0,0,1,0,0,1,7,8,99,104,106,105,1
0.8,0.5,0.692,0.333,3,1,1,0,1,1,0,0,11,10,98,97,102,99,0
0.429,0.5,0.429,0.3,2,2,1,0,1,1,0,0,9,7,102,107,104,108,1
0.6,0.375,0.667,0.455,1,1,0,1,1,1,1,1,10,11,102,101,101,99,1
0.714,0.429,0.833,0.455,3,0,1,0,0,0,1,1,11,13,96,92,102,97,1
0.545,0.231,0.462,0.545,1,3,0,1,0,1,1,0,7,10,95,102,97,97,1
0.273,0.636,0.5,0.333,1,3,0,1,0,0,1,0,8,8,100,101,101,102,0
0.2,0.071,0.364,0.385,1,1,0,1,1,0,0,0,1,7,91,102,96,102,0
0.917,0.583,0.583,0.545,2,0,1,1,1,1,0,0,16,11,98,88,102,97,1
0.556,0.6,0.917,0.917,1,1,0,1,1,1,0,1,12,20,100,96,115,99,0
0.444,0.5,0.7,0.583,0,2,0,0,0,1,1,1,8,12,95,94,102,96,1
0.556,0.143,0.917,0.923,1,1,0,1,1,1,1,1,5,21,95,102,115,100,0
0.727,0.385,0.222,0.214,0,2,1,0,1,1,1,0,11,3,98,97,96,105,1
0.583,0.5,0.5,0.333,4,0,0,0,1,0,1,0,11,8,96,99,106,105,1
0.692,0.4,0.429,0.273,4,0,0,0,0,0,1,1,11,7,108,102,105,109,1
0.455,0.5,0.6,0.5,0,2,1,0,0,1,1,0,8,11,99,104,100,100,0
0.727,0.5,0.5,0.308,2,0,0,0,1,0,1,0,11,8,98,98,105,105,0
0.692,0.4,0.75,0.385,3,0,1,1,0,1,1,1,11,12,102,99,99,97,1
0.733,0.429,0.417,0.5,2,2,1,0,1,1,0,0,12,8,96,92,100,104,0
0.583,0.231,0.5,0.385,0,2,1,1,0,1,0,0,8,9,95,102,102,102,1
0.25,0.636,0.625,0.375,0,4,0,1,0,0,0,1,8,11,100,101,102,101,0
0.455,0.154,0.583,0.5,2,0,1,0,0,1,0,1,5,11,102,109,102,98,0
0.462,0.5,0.6,0.533,1,1,0,1,1,0,1,1,10,12,97,98,101,100,0
0.182,0.071,0.923,0.583,0,2,0,1,0,1,1,1,1,17,91,102,99,89,0
0.5,0.6,0.222,0.2,1,1,0,0,0,0,1,1,12,3,100,97,96,105,1
0.5,0.143,0.467,0.5,1,1,0,1,0,1,1,1,5,10,95,102,102,107,1
0.833,0.417,0.5,0.357,0,2,0,0,0,1,0,1,13,9,101,97,101,101,1
0.364,0.429,0.667,0.417,2,0,1,0,1,1,0,1,8,11,97,103,101,99,0
0.7,0.538,0.917,0.929,1,1,0,1,0,1,1,1,12,22,103,98,115,100,0
0.615,0.5,0.714,0.4,1,3,1,1,0,0,1,0,12,12,96,99,107,102,0
0.429,0.25,0.5,0.5,1,2,0,1,0,0,0,0,7,9,104,108,97,95,1
0.583,0.538,0.667,0.5,0,3,1,0,0,0,1,1,12,11,103,97,98,98,1
0.714,0.4,0.688,0.429,0,4,1,0,1,1,0,1,12,12,102,98,96,93,1
0.6,0.562,0.643,0.5,1,1,1,1,1,0,0,1,13,13,101,100,101,99,0
0.75,0.357,0.571,0.5,0,2,0,0,1,1,1,0,12,12,98,97,95,100,0
0.615,0.231,0.625,0.444,0,2,1,1,1,1,0,0,9,12,95,101,103,101,0
0.231,0.636,0.222,0.188,3,1,0,0,0,0,0,0,8,3,101,101,96,105,1
0.5,0.357,0.667,0.462,2,0,1,1,0,0,0,1,9,12,105,105,100,98,1
0.545,0.6,0.923,0.615,0,2,1,1,0,1,0,1,13,18,100,96,100,88,1
0.5,0.462,0.429,0.5,0,2,0,0,1,0,0,1,9,10,97,96,97,98,1
0.417,0.545,0.467,0.455,0,2,1,0,0,1,1,1,9,10,100,104,103,107,0
0.545,0.143,0.167,0.071,3,1,1,0,0,0,0,0,6,1,96,102,90,103,1
0.667,0.455,0.625,0.5,0,2,0,1,0,1,0,1,11,13,98,98,103,101,1
0.714,0.455,0.643,0.538,2,0,1,1,1,1,0,0,13,14,108,101,101,99,1
0.467,0.25,0.429,0.462,1,1,1,0,0,0,0,0,8,10,105,108,96,98,1
0.615,0.538,0.917,0.933,0,2,1,1,1,1,0,1,13,23,103,97,115,101,0
0.333,0.429,0.286,0.636,2,2,0,1,1,0,1,0,8,9,96,102,102,102,1
0.636,0.538,0.688,0.375,2,2,0,0,0,0,0,1,12,12,104,99,96,93,1
0.571,0.538,0.733,0.4,1,1,1,1,0,1,1,1,13,13,95,100,102,97,0
0.417,0.154,0.385,0.545,0,2,0,0,1,1,0,0,5,9,101,109,101,104,1
0.667,0.429,0.846,0.417,0,4,0,1,1,0,0,0,12,14,100,98,101,97,0
0.167,0.067,0.692,0.357,1,3,0,0,0,0,0,1,1,12,90,102,98,97,0
0.538,0.357,0.5,0.333,3,1,1,0,1,0,0,1,10,9,105,105,101,101,0
0.923,0.571,0.222,0.176,3,1,0,0,1,0,1,0,18,3,99,88,97,106,1
0.583,0.6,0.571,0.231,4,0,1,0,1,1,0,1,14,9,100,96,95,101,1
0.545,0.462,0.733,0.455,1,3,1,1,0,1,1,1,10,14,98,96,108,101,0
0.643,0.5,0.929,0.571,0,2,0,1,1,0,1,1,14,19,101,99,100,88,0
0.583,0.143,0.625,0.455,1,1,1,0,1,1,0,1,7,13,96,102,102,100,0
0.692,0.455,0.462,0.154,0,2,1,1,0,0,0,1,12,6,98,97,102,108,1
0.733,0.455,0.571,0.538,1,2,1,0,1,1,1,1,14,13,103,97,103,99,0
0.545,0.562,0.385,0.5,2,0,0,0,1,0,1,1,13,9,101,100,101,105,0
0.692,0.4,0.667,0.538,1,3,1,1,0,0,0,0,13,13,98,97,103,99,1
0.467,0.5,0.222,0.167,3,1,1,0,0,0,1,0,11,3,103,107,97,106,1
0.571,0.214,0.917,0.938,0,2,0,1,0,1,1,1,9,24,94,101,116,101,1
0.5,0.375,0.429,0.429,2,0,1,0,0,0,0,0,10,10,101,101,96,98,0
0.688,0.333,0.533,0.538,1,1,0,0,0,1,0,0,12,13,95,93,95,101,1
0.733,0.5,0.5,0.462,3,1,1,0,1,1,1,0,15,10,107,100,97,96,1
0.5,0.357,0.286,0.583,2,1,0,0,1,1,1,0,10,9,105,105,102,103,1
0.615,0.6,0.154,0.067,4,0,1,0,1,0,1,0,15,1,100,96,90,103,1
0.6,0.5,0.706,0.333,2,2,0,1,0,0,1,0,14,13,100,99,95,93,0
0.538,0.143,0.615,0.429,2,2,0,0,1,0,1,1,7,12,96,102,99,99,0
0.714,0.455,0.154,0.062,3,1,1,0,1,0,0,0,13,1,98,97,90,102,1
0.5,0.562,0.533,0.357,2,1,0,1,0,0,1,1,13,11,101,100,105,105,1
0.385,0.429,0.5,0.5,1,2,1,1,0,1,1,0,9,12,96,102,104,106,1
0.714,0.4,0.625,0.5,0,2,1,1,1,0,0,1,14,14,99,97,102,100,0
0.667,0.5,0.643,0.6,2,2,0,1,1,1,0,1,13,16,103,99,99,95,1
0.533,0.5,0.385,0.538,2,0,0,1,0,0,1,0,13,10,96,101,101,105,1
0.462,0.375,0.462,0.143,3,1,0,0,1,1,0,0,10,6,101,102,101,108,1
0.929,0.6,0.5,0.429,4,0,1,0,1,0,0,1,20,10,100,88,97,96,1
0.571,0.571,0.846,0.462,3,0,1,1,0,1,1,0,14,15,103,98,102,96,0
0.222,0.158,0.6,0.214,0,2,0,1,0,0,0,0,3,10,97,107,95,101,1
0.286,0.538,0.429,0.429,2,2,0,1,0,1,1,0,9,10,102,103,97,102,0
0.5,0.25,0.5,0.462,2,2,1,0,1,1,0,1,9,12,104,108,104,107,1
0.562,0.5,0.154,0.059,3,0,0,0,0,0,0,0,14,1,99,99,90,103,1
0.5,0.143,0.706,0.4,4,0,0,1,0,1,1,0,7,14,95,102,95,93,0
0.733,0.455,0.562,0.5,1,1,1,1,1,0,1,0,14,14,98,97,96,101,1
0.667,0.4,0.533,0.571,3,1,0,0,1,1,1,0,14,14,99,97,102,98,1
0.917,0.882,0.533,0.333,2,2,0,0,1,1,1,0,24,11,115,102,104,105,1
0.692,0.5,0.538,0.562,0,2,1,1,0,0,1,0,14,14,103,99,101,100,1
0.625,0.538,0.6,0.2,2,0,1,0,1,1,0,0,15,10,102,100,95,101,1
0.429,0.467,0.267,0.538,1,1,1,0,0,0,0,0,11,9,97,99,102,103,1
0.75,0.5,0.5,0.375,2,2,1,1,1,0,1,1,16,11,107,100,102,101,1
0.615,0.467,0.688,0.455,2,2,1,0,0,1,0,1,13,14,100,98,102,97,1
0.933,0.6,0.385,0.5,2,0,1,0,1,1,1,0,21,10,101,87,101,105,1
0.5,0.4,0.462,0.133,2,2,0,0,0,0,0,1,10,6,97,97,101,108,0
0.688,0.417,0.643,0.562,3,0,0,0,0,1,1,1,14,16,102,98,99,95,1
0.846,0.5,0.765,0.5,1,1,1,1,1,1,1,1,16,17,101,95,107,100,1
0.3,0.158,0.5,0.429,1,3,1,0,0,0,0,1,4,12,97,106,104,107,0
0.533,0.533,0.588,0.5,2,2,0,1,0,0,1,0,14,15,103,99,100,99,0
0.75,0.455,0.688,0.4,3,1,1,1,1,0,1,1,15,15,98,96,100,98,0
0.538,0.529,0.562,0.467,3,1,0,0,1,1,0,0,14,14,100,100,96,100,1
0.923,0.882,0.6,0.188,2,0,1,0,0,0,1,1,25,10,115,102,95,101,1
0.714,0.5,0.467,0.143,4,0,1,0,1,0,0,0,15,7,103,98,96,102,1
0.706,0.455,0.643,0.529,4,0,1,0,1,0,1,1,15,16,96,93,99,96,0
0.267,0.5,0.529,0.25,2,2,0,1,0,1,0,1,9,10,102,103,105,107,1
0.643,0.467,0.5,0.353,1,1,1,0,1,1,0,0,14,11,100,98,101,102,1
0.154,0.056,0.467,0.467,1,3,0,1,0,1,0,0,1,12,91,104,97,99,0
0.533,0.312,0.462,0.188,4,0,0,1,0,0,1,0,11,7,104,105,101,107,1
0.938,0.6,0.647,0.538,2,1,1,1,1,1,1,1,22,16,101,88,102,100,1
0.462,0.4,0.429,0.467,2,2,0,1,0,1,0,1,10,11,96,97,98,102,1
0.5,0.467,0.647,0.5,0,4,1,0,0,1,0,1,13,16,104,106,102,101,1
0.562,0.438,0.733,0.5,1,1,0,1,0,1,1,1,14,16,95,100,103,98,1
0.467,0.5,0.706,0.455,2,2,1,0,1,1,1,1,13,15,98,99,100,99,1
0.765,0.462,0.273,0.158,3,1,0,0,1,1,1,0,17,4,107,100,97,106,1
0.385,0.467,0.706,0.417,1,3,0,1,0,0,1,0,10,15,101,105,102,98,1
0.467,0.133,0.312,0.5,1,1,0,1,0,0,0,0,7,10,96,102,102,103,0
0.857,0.5,0.143,0.056,3,1,1,0,1,0,1,0,17,1,101,96,91,104,1
0.429,0.438,0.462,0.176,2,2,0,0,1,1,1,0,11,7,97,102,101,107,0
0.667,0.455,0.5,0.333,2,0,0,0,1,0,1,1,15,11,96,94,101,102,1
0.667,0.467,0.588,0.533,2,2,1,1,1,1,1,0,15,16,100,98,100,100,0
0.562,0.312,0.6,0.176,2,0,1,0,0,0,0,0,12,10,104,105,95,102,0
0.643,0.556,0.529,0.231,1,1,1,0,0,1,0,1,17,10,99,96,104,107,0
0.588,0.562,0.5,0.316,0,2,1,0,1,0,1,0,17,11,101,100,101,102,1
0.5,0.533,0.312,0.533,1,1,0,1,0,1,0,0,14,11,103,99,102,102,1
0.706,0.417,0.438,0.133,2,1,0,0,0,0,1,0,15,7,100,99,95,102,0
0.529,0.467,0.706,0.385,2,0,1,0,1,1,0,0,14,15,104,106,102,99,1
0.647,0.467,0.778,0.462,2,2,0,1,0,0,1,1,16,18,102,101,107,99,0
0.5,0.5,0.625,0.467,2,1,1,0,1,1,1,1,14,15,98,98,100,98,0
0.941,0.6,0.733,0.467,1,1,1,0,1,1,1,1,23,16,102,88,103,98,1
0.5,0.4,0.529,0.312,2,2,1,0,0,1,0,0,11,12,96,97,104,105,1
0.429,0.467,0.529,0.286,1,1,1,1,0,0,0,1,11,11,101,105,104,106,1
0.4,0.438,0.273,0.15,3,0,0,0,0,0,1,1,11,4,98,103,96,107,0
0.684,0.455,0.688,0.438,3,1,1,1,0,1,1,0,16,16,96,94,101,100,0
0.143,0.053,0.588,0.438,0,2,0,1,0,0,0,0,1,15,91,104,95,100,0
0.6,0.556,0.571,0.529,2,0,0,1,1,0,0,1,17,15,99,96,100,100,1
0.611,0.562,0.688,0.471,2,2,1,1,1,1,1,1,18,17,101,99,101,99,1
0.438,0.188,0.571,0.5,2,0,1,0,0,1,0,0,8,15,96,102,100,100,0
0.706,0.357,0.529,0.533,1,2,0,1,0,0,1,0,15,15,102,99,103,99,0
0.867,0.5,0.471,0.5,2,2,1,0,1,1,1,1,18,14,101,95,98,99,1
0.929,0.882,0.533,0.4,4,0,1,1,1,1,0,0,26,12,115,102,97,97,1
0.733,0.438,0.529,0.267,2,0,0,0,0,1,1,0,16,11,102,98,104,107,0
0.273,0.19,0.778,0.5,1,3,1,1,0,1,0,0,5,19,97,107,107,99,0
0.6,0.222,0.133,0.053,2,1,1,0,0,0,0,0,11,1,96,102,91,104,1
0.312,0.5,0.944,0.6,1,2,0,1,1,1,1,1,11,24,101,103,102,88,0
0.462,0.222,0.5,0.3,1,3,1,0,0,0,1,0,8,11,102,108,101,102,1
0.625,0.5,0.556,0.467,0,2,1,1,0,1,1,1,16,15,100,98,104,105,1
0.529,0.294,0.375,0.438,4,0,0,0,0,0,1,0,12,11,103,105,99,103,0
0.467,0.467,0.588,0.471,0,2,1,1,1,1,0,0,12,16,101,105,96,99,1
0.933,0.882,0.875,0.5,1,1,1,1,1,1,1,1,27,19,115,101,101,95,1
0.556,0.438,0.944,0.625,4,0,0,1,1,1,1,1,15,25,104,105,102,88,1
0.25,0.19,0.611,0.467,1,3,0,0,1,0,0,0,5,16,96,107,102,101,0
0.65,0.455,0.5,0.222,1,1,0,1,1,1,0,0,16,9,96,94,102,107,1
0.778,0.533,0.667,0.417,2,0,1,0,1,0,1,0,20,15,107,99,100,99,0
0.632,0.562,0.471,0.471,2,2,1,0,1,0,1,1,19,14,101,99,97,98,1
0.412,0.188,0.5,0.467,0,3,0,1,1,1,0,1,8,13,96,103,101,104,0
0.667,0.357,0.588,0.444,1,1,0,0,0,1,0,1,15,16,101,99,96,99,1
0.571,0.526,0.667,0.462,1,1,1,1,0,0,1,0,16,16,101,101,100,99,1
0.688,0.444,0.529,0.562,3,1,0,1,1,1,1,0,17,16,101,99,103,99,0
0.625,0.222,0.625,0.556,0,4,1,1,1,0,0,1,12,18,96,102,99,96,0
0.294,0.5,0.688,0.438,1,1,0,0,0,0,1,0,11,16,101,103,102,99,0
0.5,0.211,0.579,0.438,1,3,0,1,1,0,1,1,9,16,102,107,103,104,1
0.647,0.5,0.667,0.455,0,4,1,1,1,0,0,1,17,17,100,98,96,94,0
0.5,0.294,0.133,0.05,2,0,0,0,0,0,0,0,12,1,103,105,91,104,0
0.5,0.286,0.875,0.467,2,0,0,0,0,1,0,1,11,19,101,103,100,94,1
0.944,0.588,0.375,0.471,3,0,0,1,1,0,1,0,25,12,101,88,99,103,1
0.533,0.375,0.611,0.5,0,3,0,1,1,0,1,0,12,17,97,97,102,100,0
0.529,0.588,0.471,0.444,2,2,1,0,1,0,1,0,17,14,103,98,97,99,1
0.588,0.421,0.231,0.19,3,1,0,0,0,0,1,1,16,5,95,99,96,107,1
0.737,0.533,0.375,0.444,3,1,0,0,1,1,1,0,20,12,107,99,98,103,1
0.529,0.312,0.533,0.286,1,3,1,1,0,0,1,0,12,12,104,107,101,102,0
0.667,0.429,0.625,0.579,2,2,0,1,1,1,0,0,16,19,100,100,100,96,1
0.684,0.357,0.231,0.182,1,1,1,0,0,0,0,0,16,5,101,98,96,107,1
0.6,0.526,0.588,0.222,2,0,1,0,1,1,0,1,17,12,101,101,96,102,1
0.938,0.882,0.5,0.312,4,0,1,0,1,1,1,0,28,12,114,101,104,106,1
0.688,0.471,0.65,0.562,2,2,1,1,0,1,0,1,17,20,102,98,101,99,1
0.667,0.5,0.389,0.188,0,4,1,0,1,0,0,1,18,8,96,94,96,103,0
0.611,0.5,0.533,0.211,1,1,0,1,1,0,1,1,17,10,100,98,102,107,1
0.474,0.294,0.875,0.438,1,1,0,0,0,0,0,1,12,19,103,105,99,95,0
0.947,0.588,0.278,0.5,2,1,1,0,0,0,1,0,26,11,101,88,100,103,1
0.5,0.375,0.133,0.095,2,0,0,1,0,0,1,0,12,2,97,97,92,104,1
0.5,0.5,0.611,0.529,0,2,1,1,1,1,1,0,14,18,102,104,102,100,0
0.375,0.421,0.875,0.471,0,2,0,1,0,0,1,0,12,20,99,103,99,95,0
0.579,0.412,0.65,0.529,1,1,0,0,1,1,0,1,16,20,103,105,101,99,0
0.611,0.421,0.636,0.5,1,1,1,0,0,1,0,1,17,18,96,99,97,95,1
0.471,0.421,0.647,0.444,1,2,0,0,0,0,0,1,14,17,97,99,101,99,1
0.75,0.533,0.588,0.211,2,0,1,0,0,0,1,1,21,12,107,99,96,102,1
0.556,0.588,0.231,0.174,0,2,1,0,1,0,1,0,18,5,103,98,96,107,0
0.684,0.429,0.706,0.471,2,2,1,1,0,1,1,0,17,18,101,99,102,98,1
0.7,0.357,0.611,0.556,1,1,1,1,1,1,0,1,17,19,102,98,102,100,0
0.625,0.526,0.941,0.882,1,3,1,1,1,1,1,1,18,29,101,101,114,101,1
0.278,0.471,0.529,0.375,3,1,0,1,0,0,0,0,11,13,100,103,97,97,1
0.632,0.5,0.389,0.235,2,2,1,1,0,0,1,0,18,9,101,98,97,103,1
0.533,0.318,0.353,0.421,4,0,1,0,1,0,0,0,13,12,101,102,98,103,1
0.5,0.294,0.133,0.091,1,1,0,0,0,1,1,0,12,2,104,107,92,104,0
0.95,0.588,0.45,0.294,3,1,1,0,1,0,0,0,27,12,101,88,103,105,1
0.625,0.55,0.471,0.5,3,1,0,0,1,1,1,1,19,14,100,96,101,104,1
0.647,0.421,0.316,0.471,0,2,0,1,0,0,0,0,17,12,100,100,100,102,1
0.55,0.412,0.941,0.833,2,1,0,0,0,1,1,1,16,29,104,105,114,101,0
0.706,0.444,0.588,0.2,4,0,0,0,1,0,1,0,18,12,102,98,97,103,0
0.533,0.2,0.611,0.579,1,3,0,1,1,1,0,1,10,20,102,107,103,100,0
0.762,0.533,0.45,0.278,1,2,1,0,1,0,0,0,22,12,108,100,102,105,1
0.529,0.353,0.562,0.318,0,4,0,1,1,1,0,1,13,14,96,97,101,102,1
0.7,0.429,0.5,0.421,2,2,1,1,1,0,0,0,18,15,101,99,98,99,1
0.231,0.208,0.133,0.13,1,1,1,1,0,0,0,1,6,3,96,107,92,104,1
0.636,0.462,0.647,0.526,2,0,0,1,0,1,1,1,18,19,96,95,102,100,1
0.647,0.55,0.667,0.357,0,3,1,0,0,1,1,1,20,17,99,96,102,99,1
0.471,0.471,0.65,0.5,4,0,0,1,0,1,1,0,14,19,101,104,101,98,1
0.526,0.588,0.389,0.222,1,3,0,0,1,1,1,0,18,9,103,99,97,103,0
0.667,0.333,0.773,0.533,0,2,0,1,0,1,1,1,17,23,102,99,108,100,0
0.875,0.5,0.65,0.471,4,0,1,0,1,1,0,1,21,19,99,95,100,98,1
0.647,0.5,0.5,0.2,4,0,0,0,1,0,1,1,19,10,101,101,101,106,0
0.941,0.842,0.353,0.4,2,2,1,0,0,0,1,0,30,12,114,102,98,103,1
0.667,0.444,0.667,0.421,3,1,0,1,0,0,1,0,18,18,102,99,101,99,1
0.611,0.6,0.133,0.125,2,0,1,0,1,1,1,0,21,3,102,100,92,104,1
0.316,0.444,0.588,0.238,2,0,0,1,1,0,0,0,12,13,100,102,97,103,0
0.474,0.294,0.45,0.263,2,2,0,0,0,0,0,0,12,12,104,107,102,105,1
0.952,0.588,0.524,0.412,0,4,1,0,1,0,1,0,28,16,102,88,104,105,1
0.556,0.353,0.632,0.421,0,3,1,1,0,1,1,0,14,18,97,97,96,99,1
0.353,0.381,0.562,0.304,0,4,0,0,0,1,0,1,12,14,99,104,101,102,0
0.286,0.208,0.45,0.25,1,3,1,0,1,0,0,0,7,12,96,106,103,106,1
0.5,0.4,0.65,0.556,2,2,0,1,1,0,0,1,15,21,97,99,102,100,1
0.667,0.55,0.714,0.429,2,2,1,1,1,1,0,1,21,19,99,96,101,99,0
0.5,0.471,0.652,0.462,2,2,1,1,0,0,0,0,15,19,101,103,97,95,0
0.389,0.263,0.5,0.588,3,1,1,0,0,0,1,1,10,18,97,103,102,99,0
0.882,0.5,0.632,0.55,1,2,1,0,1,1,1,1,22,21,99,94,100,96,1
0.667,0.4,0.65,0.444,1,2,0,0,1,0,0,1,18,19,100,99,100,98,1
0.944,0.842,0.636,0.333,0,2,1,0,1,0,0,0,31,17,113,102,101,100,1
0.652,0.5,0.684,0.444,2,2,1,1,1,0,0,0,20,19,97,94,102,98,1
0.588,0.273,0.955,0.588,0,2,1,1,1,1,0,1,14,29,97,103,102,88,0
0.773,0.562,0.5,0.294,4,0,1,1,1,0,1,0,24,13,108,100,105,107,0
0.133,0.12,0.3,0.444,0,2,0,0,0,0,1,1,3,12,92,104,99,102,1
0.562,0.333,0.632,0.4,1,2,1,0,0,1,1,1,15,18,101,102,96,99,0
0.579,0.353,0.524,0.389,1,2,1,0,1,0,0,0,15,16,96,96,104,106,0
0.65,0.526,0.526,0.4,2,2,0,1,1,0,0,1,21,16,101,100,97,99,0
0.714,0.467,0.556,0.273,3,1,1,0,1,1,1,1,20,14,101,99,97,103,1
0.611,0.5,0.5,0.333,3,1,0,1,0,1,1,0,19,14,101,101,105,107,1
0.333,0.208,0.947,0.842,1,3,1,1,1,1,1,1,8,32,96,105,113,102,0
0.5,0.611,0.684,0.4,1,3,1,1,0,0,0,1,19,19,102,98,101,99,0
0.368,0.263,0.632,0.524,2,2,0,0,1,0,0,1,10,21,97,103,100,97,0
0.667,0.5,0.526,0.429,3,1,1,1,1,1,1,0,21,17,97,94,98,99,0
0.3,0.421,0.333,0.381,2,2,0,0,0,0,0,0,12,12,99,102,99,104,0
0.5,0.238,0.632,0.5,0,4,1,1,0,0,0,0,11,20,101,106,101,101,0
0.739,0.562,0.632,0.429,3,1,0,1,1,0,1,1,24,19,108,100,96,98,1
0.65,0.421,0.684,0.421,1,3,0,0,0,1,0,0,19,19,99,99,102,98,0
0.45,0.238,0.636,0.312,2,0,0,0,0,0,0,0,12,17,102,106,101,100,1
0.529,0.333,0.632,0.6,2,1,0,1,1,1,0,1,15,22,100,102,103,100,0
0.955,0.611,0.55,0.353,4,0,1,0,1,1,1,1,30,15,103,89,96,96,1
0.474,0.471,0.889,0.5,2,2,0,1,1,1,0,1,15,23,100,103,100,94,0
0.727,0.467,0.476,0.611,3,0,1,0,1,1,1,0,21,19,102,99,102,98,1
0.524,0.421,0.55,0.333,2,1,1,0,0,0,0,1,17,15,103,105,96,97,1
0.188,0.12,0.619,0.526,0,3,1,0,0,0,0,1,4,21,92,104,101,100,0
0.5,0.316,0.312,0.208,1,3,0,0,1,1,1,1,14,8,105,107,96,105,1
0.35,0.263,0.619,0.421,2,2,0,0,0,0,1,0,10,19,96,102,99,99,0
0.312,0.2,0.75,0.562,1,3,0,1,0,0,1,1,8,25,96,106,108,100,0
0.632,0.409,0.333,0.409,3,1,0,1,1,0,0,0,19,13,95,98,98,103,1
0.556,0.261,0.632,0.524,0,2,0,1,0,1,1,0,14,21,97,103,101,101,1
0.286,0.421,0.889,0.526,1,1,0,1,0,1,0,1,12,24,98,102,101,95,0
0.471,0.238,0.684,0.45,0,2,0,1,1,0,0,1,11,20,101,106,102,98,0
0.476,0.238,0.64,0.5,0,2,1,0,0,1,0,1,13,21,102,106,97,94,0
0.5,0.333,0.947,0.85,2,2,0,1,0,1,1,1,15,33,100,102,113,101,0
0.957,0.611,0.526,0.455,1,1,1,1,1,1,1,1,31,18,103,89,98,99,1
0.45,0.471,0.632,0.545,1,3,0,1,0,0,1,0,15,22,101,104,100,96,0
0.619,0.55,0.739,0.467,0,4,1,1,0,1,0,1,22,22,102,100,102,99,1
0.684,0.429,0.333,0.263,3,1,1,0,1,0,0,0,20,10,101,99,95,102,1
0.632,0.619,0.636,0.294,1,1,1,0,1,0,1,0,23,17,103,100,101,100,1
0.619,0.45,0.429,0.471,0,4,1,0,0,0,0,0,20,15,98,98,100,104,0
0.176,0.12,0.632,0.565,0,4,0,1,1,1,0,0,4,23,93,105,99,96,0
0.524,0.316,0.947,0.857,0,4,1,1,0,1,1,1,15,34,106,108,114,101,0
0.55,0.316,0.64,0.533,1,1,0,1,0,0,0,1,15,22,96,97,97,94,1
0.333,0.391,0.636,0.278,0,2,0,0,1,0,0,0,13,17,98,103,101,100,1
0.545,0.421,0.684,0.476,1,1,1,1,1,1,0,0,18,21,103,105,101,98,1
0.65,0.619,0.444,0.238,3,1,1,0,1,0,1,1,24,11,103,99,101,105,1
0.294,0.2,0.571,0.316,2,2,0,1,0,0,0,0,8,16,97,106,96,97,0
0.65,0.409,0.476,0.579,2,0,1,0,0,0,1,1,20,19,95,98,102,99,1
0.273,0.421,0.632,0.5,3,1,0,0,0,1,0,1,12,21,98,102,101,101,0
0.526,0.435,0.579,0.261,3,1,0,1,1,0,1,0,18,15,98,99,97,103,1
0.167,0.12,0.889,0.55,1,3,0,1,0,1,1,1,4,25,93,105,101,95,0
0.474,0.333,0.75,0.588,2,2,0,1,0,1,0,0,15,26,100,102,108,100,1
0.333,0.25,0.958,0.611,1,1,0,1,0,1,0,1,10,32,95,102,103,89,0
0.739,0.438,0.429,0.5,1,2,0,1,1,0,1,0,22,16,102,100,100,103,0
0.947,0.864,0.64,0.5,1,1,1,0,1,1,1,0,35,22,114,102,96,94,1
0.632,0.522,0.889,0.571,2,0,1,1,0,1,1,1,22,26,101,100,101,95,0
0.7,0.429,0.958,0.632,1,1,1,1,1,1,1,1,21,33,101,98,103,89,0
0.684,0.455,0.455,0.238,0,2,0,0,1,1,1,0,21,13,101,98,102,106,1
